BurialID,SquareID,AreaID,BurialNumber,DateFound,BurialDepth,LengthM,LengthCM,ClusterNumber,SampleNumber,Rack,Shelf,Bag,PreviouslySampled,SexBody,SexGiles,GE_FunctionTotal,SouthToHead,SouthToFeet,EastToHead,EastToFeet,NorthToHead,NorthToFeet,WestToHead,WestToFeet,Description,BasilarSuture,VentralArc,SubPubicAngle,SciaticNotch,PubicBone,PreaurSulcus,MedialIPRamus,DorsalPitting,ForemanMagnum,FemurHead,HumerusHead,Osteophytosis,PubicSymphysis,BoneLength,MedialClavicle,IliacCrest,FemurDiameter,Humerus,FemurLength,HumerusLength,TibiaLength,Robust,SupraorbitalRidges,OrbitEdge,ParietalBossing,Gonian,NuchalCrest,ZygomaticCrest,CranialSuture,MaximumCranialLength,MaximumCranialBreadth,BasionBregmaHeight,BasionNasion,BasionProsthionLength,BizygomaticDiameter,NasionProsthion,MaximumNasalBreadth,decimalerorbitalBreadth,HairColor,PreservationIndex,HairTaken,SoftTissueTaken,BoneTaken,ToothTaken,TextileTaken,DescriptionOfTaken,ArtifactFound,EstimatedAge,AgeMethod,EstimateLivingStature,ToothAttrition,ToothEruption,PathologyAnomalies,EpiphysealUnion,HeadDirection,BYUSample,BodyAnalysisYear,SkullAtMagazine,PostcraniaAtMagazine,ToBeConfirmed,SkullTrauma,PostCraniaTrauma,CribiaOrbitala,PoroticHyperotosis,PoroticHyperotosisLocations,MetopicSuture,ButtonOsteoma,OsteologyUnknownComment,TMJ_OA,LinearHypoplasiaEnamel,AreaHillBurials,Tomb,BurialPreservation,BurialWrapping,BurialAdultChild,GenderCode,BurialGenderMethod,AgeCodeSingle,FaceBundle,DateOnSkull
,3,0,47,2/23/00,255,,180,,,,,,,Female,Undetermined,0,210,50,395,410,,,,,"REVERSAL - HEAD EAST
 
 POORLY PRESERVED",Closed,3,3,3,3,0,0,0,,41,35.7,,,,,,,,,,,3,0,1,1,1,3,1,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,,,,II,3rd molar,Upper teeth missing,,E,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,5,2/12/00,74,,147,,,,,,,Male,Undetermined,0,320,357,319,169,,,,,"NO SKULL
 
 Hair: Auburn
 Pubic hair:
 
 Heavy resin in abdomen
 
 Textile: 4 layers coarse cloth - ? Coat on ventral",,0,1,1,0,1,1,0,,47,45.4,,,,,,,,46,33,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,172.25,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,6,2/12/00,61,,160,,,,,,,Female,Undetermined,0,205,210,239,90,,,,,"Hair: auburn
 
 Textile: coarse outer, multiple linen interior
 
 4 layers coarse
 7 layers line",,0,3,3,3,3,0,0,,40.1,30.92,Slight,II,,,,,,39,28,38.5,3,3,3,0,3,0,3,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,20,,150.43,III,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,7,2/13/00,23,,,,,,,,,Male,Undetermined,0,204,0,485,0,,,,,"DISTURBED - Plundered / Distrubed
 
 CHILD / INFANT skull in magani red hair
 
 2 humerous of different sizes
 2 mandibles - exterior peaudo?
 
 1 left pelvic girdle
 2 femurs
 
 Textile: Red, PURPLE fine weave pattern - coarse weave w/ 6 fringe - yellow, red, blue.",,1,1,1,1,1,1,0,,42.5,,,,,,,,,44,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Red,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,167.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,8,2/13/00,70,,40,,,,,,,Undetermined,Undetermined,0,381,0,28,69,,,,,"INFANT 
 
 Textile: coarse yellow w/ blue thread outer layer - multi patched inner fine linen
 
 No evidence of tooth eruption.",Open,0,0,0,0,0,0,0,,,,,,,,,,,8.2,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,TRUE,FALSE,TRUE,Rib sampled,FALSE,,,74.354,,None,,,E,,,,,,,,,,,,,,,,,,,,,,,,,
,3,0,9,2/13/00,27,,165,,26,,,,,Male,Female,859.1662,500,500,165,0,,,,,"chest area affected by salt deposits from rock
 
 Textile: 9 layers of wrap - each uniform
 
 some wraps between legs - reed sticks on both sides (3 left, 2 right) - 3-strand red ribbon over outer body w/ crossing pattern
 Head wrap - multiple layers w/ strips - bunched at maxilla and tucked under 
  
 3 layers of wrapping next to body / sticks / one layer coarse wrapping.",,1,1,1,0,1,1,0,,40,37.7,,,,,,,,40,,34.4,1,1,1,1,1,1,0,,170.96,133.35,130.51,88.9,86.2,125.65,64.54,24.15,25.92,Brown,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,,,212.43,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,23,2/3/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"On edge of area - sole burial 
 
 Textile: outer= coarse linen - jute twine - double strand rope - twine wrap
 red threads in outer linen at feet .75cm wide running length of body
 fine linen w/ wool thread woven some hem evident",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,TRUE,FALSE,TRUE,Bone: ribs,TRUE,2,,,,2 front teeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,24,2/3/03,200,,,,,,,,,Female,Undetermined,0,0,0,0,0,,,,,"In a shaft - bottom burial
 
 Textile: 2 types of textile - outer = coarse & fragile linen
 inner = fine
 
 Age: between 12-13 yrs.
 
 Stature: femur & humerus measured w/o heads",,0,0,3,0,0,0,0,,,,,,,,,,,20.5,17.1,,3,3,0,0,3,0,0,Open,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12,,104.735,,2nd molar,,No,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,25,2/3/03,0,,,,,,,,,,Undetermined,0,0,0,0,0,,,,,"(RPE 5/12/03)
 
 NUMBER NOT USED",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,26,2/4/03,0,,,,,,,,,,Undetermined,0,0,0,0,0,,,,,RESERVED FOR ANALYSIS IN FUTURE SEASONS @ REQUEST OF Fayum Antiquetic - Ali Bazeedi (RPE 5/12/03),,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,27,2/4/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,"Skull & feet ok - middle of body not well preserved
 
 Textile: square ribbon wrapon head - criss-cross on body
 coarse exterior 
 fine interior w/ red & green band in linen fragment
 extra linen turned up over feet
 
 Face bundle - with folded linen & twisted linen on top
 2 kinds of ribbon = 1) regular linen w/ wool threads (red) 2) torn & folded for outer wrapping coarse",,0,0,1,0,0,1,0,,48,43.7,,,,,,,,45.7,31.5,,0,1,1,1,1,1,1,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,171.554,III,3rd molar,extensive periodontal disease - missing teeth & reabsorbtion of bone,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,28,2/4/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,"In shaft w/ rocks on southside
 
 Hair: beard & mustache = a lot
 
 Textile: coarse linen has 3-cord weave as in past
 
 Face bundle - with folded linen & twisted linen on top
 
 from outer to in:
 ------- wrap
 ==== coarse & wrap 
 ==== fine
 fine exterior linen = criss-cross wrap of ribbons, some fine, some torn & rough some wrappings & riboons under outer layer
 2 layers then 5 fine layers in interior
 ends of linen - 3cm of fringe.",,0,3,3,0,0,0,0,,49.3,46.1,,,,,,,,46.5,32.2,,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,Red,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,173.41,IV,3rd molar,"Molars gone, bone reabsorbed - abscess on right mandible - most teeth badly worn away",,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,29,2/4/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,"Deep skeleton - in shaft
 
 Hair: brown, long, curly
 
 Textile: a small amount of fine linen on the head",,0,0,1,0,0,0,0,,45.1,40.7,,,,,,,,41.5,30.8,,1,1,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,,,161.81,II,3rd molar,3rd molars have carries - no periodontal disease - cusps still defined,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,30,2/5/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"CHILD
 
 Top of 3 burial unit
 
 Hair: golden brown, blond, very fine
 
 Textile: 7 layers of cloth on head - 2 inner most layers = fine
 outside wrap - medium coarse - double twist jute twine over linen, knotted @ chest
 
 NO RED RIBBON on this burial, but 2 below it had red ribbon wrapping.",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,Open,0,0,0,0,0,0,0,0,0,Blonde,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,5,,,,,No molars erupted but 1st molars almost erupting,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,31,2/5/03,0,,,,,,,,,Female,Undetermined,0,0,0,0,0,,,,,"CHILD
 
 Middle of 3 burials
 
 Hair: red/brown
 
 Textile: 7 coarse layers inside 2 fine layers outside
 fine layers have purple thread pattern in them
 
 outer ribbon = 4-strand red ribbon
 
 Face bundle - inner layer of red ribbon as well as outer and so on - 3 in total - folded not twisted 
 
 Feet - wrapped w/ coarse linen strips.",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,3,3,0,0,3,,0,0,0,0,0,0,0,0,0,Red,III,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12,,,,2nd molars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,32,2/5/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"Bottom of 3 burial cluster
 
 Hair: red/brown
 
 Textile: Outer layer wraps - white ribbon for most of body - red - 4-strand ribbon on feet & head - good head bundle, but only folded - not twisted
 
 layering of linen - 
 1 ribbon
 1 linen fine
 1 linen strap
 3 wave wrap 
 1 wave strap
 4 rough wave linen",,0,0,1,0,0,0,0,,40.7,,,,,,,,,41.9,29.7,,1,0,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,Red,II,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,157.593,II,2nd molars,"3rd molars near eruption
 
 Humerous w/o head
 
 Tooth attrition - between 1 & 2",Not complete,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,33,2/13/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,"ADULT LARGE - match in garlands (2) & wraps for NW26
 
 Preservation Index: between IV & V
 
 Textile: 2 reed-palm garlands around neck
 
 multiple layers of linen at feet -
 4-strand - red ribbon fringe 2-3cm long
 8 layers of fine weave close to body then 2 layers of medium then 13 layers of coarse outer wraps
 
 AT LEAST 23 LAYERS",,0,1,1,0,0,1,0,,50,44.7,,,,,,,,49,33.7,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,179.21,III,3rd molar,"Extensive perio
 
 Tooth attrition - between III & IV
 
 most teeth missing - much bone reabsorbtion & abscess in left mandible",,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,34,2/8/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,Textile: fine linen - not marked or colored,,0,0,0,0,0,0,0,,,,,,,,,,,17,12.8,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12,,96.09,I,2nd molar,Femur & Humerous measured w/o heads,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,35,2/13/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"Textile: fine weave inside & outside w/ several coarse layers inbetween -
 outer layer w/ red banding
 
 Face bundle - large face bundle, but just wads of cloth.",,0,0,1,0,0,0,0,,,,,,,,,,,42.9,29.5,,0,0,1,3,0,0,0,Closed,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,16,,160.063,I,2nd molar,Femur & Humerous measured w/o head,Not complete,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,36,2/8/03,0,,,,,,,,,,Undetermined,0,0,0,0,0,,,,,RESERVED FOR ANALYSIS IN FUTURE SEASONS AT REQUEST OF Fayum Antiquities - Ali Bazeedi (RPE 5/12/03),,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,37,2/8/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,No Textiles,,0,0,1,0,0,1,0,,46.2,47.2,,,,,,,,41.2,30.2,,1,1,1,1,1,0,1,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,161.114,III,3rd molar,"Tooth attrition: between III & IV
 
 some carries on 1st molar - some periodontal disease",,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,38,2/8/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"In small chamber to south of shaft adjacent to NW24
 
 CHILD
 
 No Textiles",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,39,2/9/03,0,,,,,,,,,,Undetermined,0,0,0,0,0,,,,,RESERVED FOR ANALYSIS IN FUTURE SEASON AT REQUEST OF Fayum Antiquities - Ali Bazeedi (RPE 5/12/03),,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,40,2/9/03,0,,,,,,,,,Male,Undetermined,0,0,0,0,0,,,,,"REVERSAL - HEAD EAST in offset of shaft
 
 No Textiles",,0,0,1,0,0,1,0,,44,40,,,,,,,,41.4,30.1,,0,1,1,1,0,0,1,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,40,,161.578,III,3rd molar,"Large cavity on 2nd molar - left mandible
 
 No perio",,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,41,2/9/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"MISSING SKULL - except part of mandible
 
 Textile: some jute rope wrapped around linen
 yellow & green wool - closest to body - but maybe more - 
 some red anciently & blue - only thread now.",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12.5,,,,2nd molar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,42,2/9/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,Textile: Face bundle - reeds & linen - 1 part braided & tied on head - totally decomposed.,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,8.5,,,,1st molar,2nd molar beginning to erupt,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,44,2/9/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"PART OF CLUSTER OF 5 CHILDREN
 
 Textile: fabric on head - some at feet 
 in most fabric - medium fine linen w/ no obvious pattern or color
 4 layer on the head
 
 Face bundle - has fiber - 10cm2 after being folded - another piece folded 4 times (1/2, 1/2, 1/2, 1/2) - some fibers in bundle - horizontal jute rope around face w/ 2 vertical around the bundle - 2 layers of fine & 1 or coarse linen.",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,TRUE,FALSE,FALSE,Ribs sampled,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,3,45,2/9/03,0,,,,,,,,,Undetermined,Undetermined,0,0,0,0,0,,,,,"PART OF A CLUSTER OF 5 CHILDREN
 
 Textile: fine linen on head - some design - red maybe hairnet - fragile.",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,TRUE,FALSE,FALSE,Ribs sampled,FALSE,1,,,,none,,none,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,1,2/9/03,10,,69,,,,,,,,Undetermined,0,114,116,160,226,,,,,NO DATASHEET (RPE 5/12/03),,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,10,2/8/03,80,,150,,,,,,,Female,Undetermined,0,350,350,150,0,,,,,"Skin: skin on lower portion
 
 Textiles: textiles under the head
 1) both fine & coarse 
 2) 4 medium coarse, covered by 1 fine
 3) ribbon - 4 red-strand ribbons
 4) no color in fabric - long fringe 6cm
 
 double twisted hemp to hold reed garland in place
 reed garland tied w/ palm strands - palm strips - all braided in triple strands.",,0,0,3,0,0,3,0,,38.2,38.1,,,,,,,,42.9,29.3,,0,3,3,3,3,0,0,,0,0,0,0,0,0,0,0,0,,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,160.063,II,3rd molar,"Tooth attrition: between II & III
 
 No carries, some perio in molar area",,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,11,2/8/03,90,,85,,,,,,,Female,Undetermined,0,100,100,205,130,,,,,"Burial adjacent to woven basket
 
 CHILD
 
 Skin intact
 
 Textile: textiles at feet - coarse w/ fringe 6-8cm
 also a fine linen",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,3,3,0,0,3,,0,0,0,0,0,0,0,0,0,,III,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12,,,I,2nd molar,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,12,2/8/03,75,,150,,,,,,,Undetermined,Undetermined,0,415,470,365,220,,,,,"MATCHED W/ SKULL #7
 
 Skull and body seperated - we guessed on the bone coloration and general location
 
 No textile
 No hair",,0,0,0,0,0,0,0,,46.1,41.5,,,,,,,,45,31.7,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,165.25,II,3rd molar,Some perio,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,13,2/8/03,60,,162,,,,,,,,Undetermined,0,400,465,20,-100,,,,,RESERVED FOR ANALYSIS IN FUTURE SEASON AT REQUEST OF Fayum Antiquities - Ali Bazeedi,,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,,,,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,14,2/9/03,120,,78,,,,,,,Undetermined,Undetermined,0,422,384,258,194,,,,,"PART OF A CLUSTER OF 4 - (2 young, 2 old)
 
 No obvious trauma
 
 Textiles: bundle of fragemnts at the head
 
 Though only a trend, bossing suggests a FEMALE",,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12.5,,,I,12.5,,,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,15,2/9/03,117,,92,,,,,,,Undetermined,Undetermined,0,425,425,360,279,,,,,"PART OF CLUSTER OF 4 - (2 young, 2 old)
 
 Textile: some fragment of textiles, coarse & fine",Open,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,12.5,,,I,2nd molar,No carries,No,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,16,2/9/03,122,,152,,,,,,,Female,Undetermined,0,427,81,372,222,,,,,"PART OF CLUSTER OF 4 (2 young, 2 old,) - SW14, 15, 16, 17
 
 Bottom of a clust of 4
 
 Hair: golden brown
 
 Injuries: left humerous broken & healed before death (3 humeri?)
 right humerous = 30cm, left = 31.2cm
 
 Textile: PURPLE & red threaded fine fabric - folded over many times, many layers of coarse minen - fragile, 
 SHE was covered by 5 CHILDREN & many limestones placed vertically between burials SW14 & SW15 on one side & SW17 on the other.",,0,0,3,0,0,3,0,,41.5,38.7,,,,,,,,44.4,31.2,,0,3,3,3,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,35,,163.768,IV,,"Upper maxilla - massive perio - 2nd molar only, lowerleft 4 front teeth all else lost, bone reabsorbed - hardly any teeth in the skull
 
 Tooth attrition: between III & IV",,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,17,2/9/03,119,,154,,,,,,,Undetermined,Undetermined,0,412,384,368,234,,,,,"PART OF A CLUSTER OF 4 (2 young, 2 old) SW14, 15, 16, 17
 
 Atop SW16 but opposite SW14, 15, seperated by vertically placed limestones
 
 Textile: fabric on head - poor condition some fine, some coarse.",,0,0,3,0,0,3,0,,40.7,37.4,,,,,,,,41.9,29.2,,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,35,,157.593,III,3rd molar,"Some perio - 2nd & 3rd molars, mandible rt. - missing, bones reabsorbed - left 1st molar gone",,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,18,2/9/03,120,,173,,,,,,,Male,Undetermined,0,65,70,363,210,,,,,"Buried under rocks
 
 No trauma
 
 Reed along body, both top & bottom
 
 Hair: dark brown, short
 
 Textile: orange, blue green
 Face bundle - red ribbon - (4 reds) linen strips under ribbon - 
 4 bundles of linen folded - linen twine ties each bundle - only a few remnant pieces - fine outer linen - at feet had at least 7 lines of color
 head to toe (1/2cm seperated) =
 green
 orange
 orange
 orange
 blue
 blue 
 orange
 
 two PURPLES about 5cm - shoulder had PURPLE band & maybe hem 3cm wide.",,0,0,1,0,0,1,0,,45.9,43.5,,,,,,,,44.4,31.6,,0,0,1,1,1,0,3,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,25,,168.538,III,3rd molar,Tooth attrition: between II & III,,E,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,19,2/13/03,210,,146,,,,,,,Female,Undetermined,0,476,460,146,0,,,,,"Hair: lots of dark brown hair
 
 Textile: Wrapped w/ linen straps
 large red cloth on head - lots of layers -
 extensive pattern development in red & PURPLE bands of head wrap
 
 Purple, red, .. - banded cloth down body - fine cloth w/ red, green, PURPLE - all down the body
 
 1 fine outer layer, & 8 or 9 coarse layers beneath.",,0,0,3,0,0,0,3,,,,,,,,,,,42,29.3,,0,3,3,3,3,0,3,,0,0,0,0,0,0,0,0,0,Brown,V,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,18.5,,157.84,II,3rd molar,"Tooth attrition: between I & II
 
 Excellent teeth
 
 No periodontal disease
 
 Humerous & Femur measured w/o heads",Incomplete,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,2,2/3/03,30,,160,,,,,,,Female,Undetermined,0,160,190,430,290,,,,,"Rear surface of area - under limestone rocks
 
 Newborn infant buried w/ her - infant placed at her knees
 
 BIG WOMAN
 
 Hair: curly
 Pubic hair: red
 
 Textile: coarse linen (2) outside 
 fine linen w/ wool threads woven to give a quilted pattern - red piece of cloth at head - big robe has 8x15cm design w/ 1cm border - fine cord wave in head part of garment
 
 Head cap - w/ multiple angle weave
 
 2 long reeds - length of body (under)",,0,0,3,0,0,0,0,,42.4,39.1,,,,,,,,44.2,30.4,,3,3,3,3,0,3,3,Closed,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,,,163.274,II,3rd molar,Excellent teeth - no carries - no periodontal disease,Yes,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,20,2/15/03,125,,168,,,,,,,Female,Undetermined,0,168,134,352,196,,,,,"Hair: dark brown, curly, long
 
 Hands: Left hand preserved - clenched, good nails - right hand ok
 
 Skin: skin intact on some bones
 
 Textile: red ribbon - 4-strand red
 Foot bundle - foot bundle most intact - not good
 fine exterior linen, 6+ layers of coarse linen beneath
 
 ribbon- criss-crossed pattern on outside linen strips under fine, above coarse.
 
 Face bundle - face bundle w/ folded linen pieces
 
 NEXT TO BODY - PURPLE ROBE - BROAD BAND OF PURPLE w/ RED THREAD.",,0,0,3,0,0,3,0,,45.1,41.8,,,,,,,,43.9,30.5,,0,3,0,3,3,3,0,,0,0,0,0,0,0,0,0,0,Brown,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,,,162.533,III,3rd molar,"Tooth attrition: between II & III
 
 Some periodontal disease
 
 2 3rd molars lost - bone reabsorbed",,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,21,2/15/03,137,,81,,,,,,,Undetermined,Undetermined,0,149,134,266,196,,,,,"Buried below pelvic and between legs of SW20
 
 Skin: skin intact
 
 Textile: no evidence of textiles - when in situ, red ribbon noted on north side of body.",Open,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Brown,IV,FALSE,FALSE,TRUE,TRUE,FALSE,"Teeth
 
 Ribs sampled",FALSE,,,,,1st molar,,No,W,,,,,,,,,,,,,,,,,,,,,,,,,
,4,1,22,2/15/03,160,,,,,,,,,Undetermined,Undetermined,0,190,0,270,0,,,,,"2 CRANIA, NO BODY
 
 small cranium",Closed,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,0,3,0,0,3,Mostly Closed,0,0,0,0,0,0,0,0,0,,VI,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,13,,,I,2nd molars,,,,,,,,,,,,,,,,,,,,,,,,,,,,
